relno,rtype,rlamt3,rlamt4,rdisc,order1,yearm,purno,faddover,indexs
114[車牌][電話],現金  ,22304.0,11152.0,11152.0,    ,202506.0,,,2.0
114[車牌][電話],現金  ,2450.0,2226.0,224.0,    ,202505.0,,,1.0
114[車牌][電話],現金  ,2166.0,2105.0,61.0,    ,202506.0,,,2.0
114[車牌][電話],現金  ,9000.0,9000.0,0.0,,202507.0,,,1.0
114[車牌][電話],現金  ,700.0,700.0,0.0,,202508.0,,,1.0
114[車牌][電話],現金  ,6500.0,6500.0,0.0,,202212.0,,,1.0
114[車牌][電話],現金  ,8500.0,8500.0,0.0,,202507.0,,,2.0
114[車牌][電話],現金  ,2400.0,2400.0,0.0,,202506.0,,,1.0
114[車牌][電話],現金  ,8400.0,8400.0,0.0,,202507.0,,,2.0
114[車牌][電話],現金  ,5400.0,4600.0,800.0,    ,202506.0,,,1.0
114[車牌][電話],現金  ,6751.0,6321.0,430.0,    ,202507.0,,,1.0
114[車牌][電話],現金  ,6185.0,6185.0,0.0,,202506.0,,,1.0
114[車牌][電話],現金  ,2200.0,2200.0,0.0,,202502.0,,,1.0
114[車牌][電話],現金  ,700.0,700.0,0.0,,202504.0,,,2.0
114[車牌][電話],現金  ,750.0,750.0,0.0,,202505.0,,,3.0
114[車牌][電話],現金  ,760.0,737.0,23.0,    ,202506.0,,,1.0
114[車牌][電話],現金  ,500.0,500.0,0.0,,202507.0,,,1.0
114[車牌][電話],現金  ,400.0,400.0,0.0,,202508.0,,,2.0
114[車牌][電話],現金  ,0.0,5793.0,0.0,訂金  ,,,,1.0
114[車牌][電話],現金  ,3800.0,3800.0,0.0,,202508.0,,,1.0
114[車牌][電話],現金  ,4187.0,4137.0,50.0,    ,202507.0,,,1.0
114[車牌][電話],現金  ,560.0,560.0,0.0,,202506.0,,,1.0
114[車牌][電話],現金  ,2885.0,2798.0,87.0,    ,202507.0,,,1.0
114[車牌][電話],現金  ,6071.0,5684.0,387.0,    ,202508.0,,,1.0
114[車牌][電話],現金  ,13466.0,11795.0,1671.0,    ,202507.0,,,1.0
114[車牌][電話],現金  ,1050.0,1050.0,0.0,,202509.0,,,1.0
114[車牌][電話],現金  ,-200.0,-200.0,0.0,,202501.0,,,1.0
114[車牌][電話],現金  ,1700.0,1700.0,0.0,,202507.0,,,2.0
114[車牌][電話],現金  ,3610.0,3429.0,181.0,    ,202508.0,,,1.0
114[車牌][電話],支票  ,468.0,468.0,0.0,,202507.0,,,1.0
114[車牌][電話],現金  ,6120.0,4772.0,1348.0,    ,202508.0,,,2.0
114[車牌][電話],現金  ,200.0,200.0,0.0,,202508.0,,,1.0
114[車牌][電話],現金  ,3234.0,3072.0,162.0,    ,202508.0,,,1.0
114[車牌][電話],現金  ,10571.0,10100.0,471.0,    ,202509.0,,,1.0
114[車牌][電話],現金  ,8076.0,7672.0,404.0,    ,202508.0,,,1.0
114[車牌][電話],現金  ,9910.0,5957.0,3953.0,    ,202507.0,,,1.0
114[車牌][電話],現金  ,4582.0,3462.0,1120.0,    ,202508.0,,,2.0
114[車牌][電話],現金  ,0.0,5946.0,0.0,訂金  ,,,,1.0
114[車牌][電話],現金  ,3675.0,3675.0,0.0,,202508.0,,,1.0
114[車牌][電話],現金  ,1050.0,1050.0,0.0,,202509.0,,,2.0
114[車牌][電話],現金  ,1090.0,1090.0,0.0,,202509.0,,,1.0
114[車牌][電話],現金  ,6010.0,6010.0,0.0,    ,202509.0,,,1.0
114[車牌][電話],現金  ,571.0,571.0,0.0,,202411.0,,,1.0
114[車牌][電話],現金  ,12000.0,11400.0,600.0,    ,202509.0,,,2.0
114[車牌][電話],現金  ,3700.0,3700.0,0.0,,202510.0,,,1.0
114[車牌][電話],現金  ,4600.0,4600.0,0.0,,202508.0,,,1.0
114[車牌][電話],現金  ,5700.0,5700.0,0.0,,202510.0,,,2.0
114[車牌][電話],現金  ,750.0,750.0,0.0,,202512.0,,,1.0
114[車牌][電話],現金  ,980.0,980.0,0.0,,202510.0,,,1.0
114[車牌][電話],現金  ,6300.0,6174.0,126.0,    ,202511.0,,,1.0
114[車牌][電話],現金  ,1659.0,1659.0,0.0,,202504.0,,,1.0
114[車牌][電話],現金  ,1101.0,1101.0,0.0,,202512.0,,,2.0
114[車牌][電話],現金  ,2856.0,2856.0,0.0,,202510.0,,,1.0
114[車牌][電話],現金  ,100.0,100.0,0.0,,202510.0,,,1.0
114[車牌][電話],現金  ,2650.0,2644.0,6.0,    ,202510.0,,,1.0
114[車牌][電話],現金  ,2450.0,2450.0,0.0,,202512.0,,,1.0
114[車牌][電話],現金  ,0.0,0.0,0.0,,,,,1.0
114[車牌][電話],現金  ,0.0,5911.0,0.0,訂金  ,,,,1.0
114[車牌][電話],現金  ,4380.0,4161.0,219.0,    ,202510.0,,,1.0
114[車牌][電話],現金  ,3340.0,3139.0,201.0,    ,202511.0,,,2.0
114[車牌][電話],現金  ,1590.0,1590.0,0.0,,202511.0,,,1.0
115[車牌][電話],現金  ,5500.0,5500.0,0.0,,202512.0,,,1.0
115[車牌][電話],現金  ,470.0,470.0,0.0,,202511.0,,,1.0
115[車牌][電話],現金  ,10250.0,10250.0,0.0,,202510.0,,,1.0
115[車牌][電話],現金  ,4650.0,4650.0,0.0,,202511.0,,,1.0
115[車牌][電話],現金  ,13691.0,8588.0,5103.0,    ,202511.0,,,1.0
115[車牌][電話],現金  ,5470.0,5100.0,370.0,    ,202512.0,,,1.0
115[車牌][電話],現金  ,1370.0,1330.0,40.0,    ,202512.0,,,1.0
115[車牌][電話],現金  ,11500.0,4600.0,6900.0,    ,202512.0,,,1.0
115[車牌][電話],現金  ,5219.0,5219.0,0.0,,202512.0,,,1.0
115[車牌][電話],現金  ,6650.0,6250.0,400.0,    ,202511.0,,,1.0
115[車牌][電話],現金  ,5700.0,5700.0,0.0,,202511.0,,,1.0
115[車牌][電話],現金  ,6200.0,6200.0,0.0,,202512.0,,,2.0
115[車牌][電話],現金  ,0.0,0.0,0.0,,,,,3.0
115[車牌][電話],現金  ,11450.0,11450.0,0.0,,202512.0,,,1.0
115[車牌][電話],現金  ,3339.0,3172.0,167.0,    ,202512.0,,,1.0
115[車牌][電話],現金  ,5600.0,5600.0,0.0,,202505.0,,,1.0
115[車牌][電話],現金  ,3000.0,2886.0,114.0,    ,202512.0,,,2.0
115[車牌][電話],現金  ,300.0,300.0,0.0,,202409.0,,,1.0
115[車牌][電話],現金  ,700.0,700.0,0.0,,202412.0,,,2.0
115[車牌][電話],現金  ,600.0,600.0,0.0,,202507.0,,,3.0
115[車牌][電話],現金  ,700.0,700.0,0.0,,202510.0,,,4.0
115[車牌][電話],現金  ,1400.0,1400.0,0.0,,202511.0,,,5.0
115[車牌][電話],現金  ,1050.0,1050.0,0.0,,202601.0,,,6.0
115[車牌][電話],現金  ,1200.0,1200.0,0.0,,202602.0,,,7.0
115[車牌][電話],現金  ,3300.0,3300.0,0.0,,202511.0,,,1.0
115[車牌][電話],現金  ,8270.0,8270.0,0.0,,202602.0,,,2.0
115[車牌][電話],現金  ,3900.0,3700.0,200.0,    ,202511.0,,,1.0
115[車牌][電話],現金  ,4000.0,4000.0,0.0,,202601.0,,,1.0
115[車牌][電話],現金  ,0.0,9109.0,0.0,訂金  ,,,,1.0
115[車牌][電話],現金  ,540.0,540.0,0.0,,202601.0,,,1.0
115[車牌][電話],現金  ,12300.0,650.0,11650.0,    ,202601.0,,,1.0
115[車牌][電話],現金  ,3150.0,3150.0,0.0,,202601.0,,,1.0
115[車牌][電話],現金  ,4620.0,3809.0,811.0,    ,202601.0,,,1.0
115[車牌][電話],現金  ,13339.0,13339.0,0.0,,202311.0,,,1.0
115[車牌][電話],現金  ,2501.0,2375.0,126.0,    ,202601.0,,,2.0
115[車牌][電話],現金  ,4300.0,4082.0,218.0,    ,202512.0,,,1.0
115[車牌][電話],現金  ,4450.0,4450.0,0.0,,202603.0,,,1.0
115[車牌][電話],現金  ,1260.0,1260.0,0.0,,202602.0,,,1.0
115[車牌][電話],現金  ,3421.0,3421.0,0.0,,202603.0,,,2.0
115[車牌][電話],現金  ,600.0,600.0,0.0,,202601.0,,,1.0
115[車牌][電話],現金  ,5860.0,5680.0,180.0,    ,202601.0,,,1.0
115[車牌][電話],現金  ,9200.0,9200.0,0.0,,202602.0,,,1.0
115[車牌][電話],現金  ,3000.0,2990.0,10.0,    ,202602.0,,,1.0
115[車牌][電話],現金  ,6000.0,6000.0,0.0,,202601.0,,,1.0
115[車牌][電話],現金  ,4080.0,4080.0,0.0,,202602.0,,,1.0
115[車牌][電話],現金  ,14000.0,14000.0,0.0,,202602.0,,,1.0
115[車牌][電話],現金  ,22000.0,5800.0,16200.0,    ,202603.0,,,2.0
115[車牌][電話],現金  ,7895.0,7500.0,395.0,    ,202602.0,,,1.0
115[車牌][電話],現金  ,3352.0,3200.0,152.0,    ,202603.0,,,1.0
115[車牌][電話],現金  ,3150.0,3150.0,0.0,,202604.0,,,1.0
